"mcav_gene_name","human_gene_name","human_gene_pfam","orthogroup","entry"
"Mcav_TRINITY_GG_56687_c3_g1_i2.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_56687_c3_g1_i2.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_56687_c6_g1_i1.p1","NP_002677.1","PF13489.10","OG0007534","P23506"
"Mcav_TRINITY_GG_56687_c6_g1_i1.p1","NP_000745.1","PF13847.10","OG0007534","P23506"
"Mcav_TRINITY_GG_56687_c6_g1_i1.p1","NP_002677.1","PF08241.16","OG0007534","P23506"
"Mcav_TRINITY_GG_56687_c6_g1_i1.p1","NP_000745.1","PF13578.10","OG0007534","P23506"
"Mcav_TRINITY_GG_56687_c6_g1_i1.p1","NP_000745.1","PF01135.23","OG0007534","P23506"
"Mcav_TRINITY_GG_56687_c6_g1_i1.p1","NP_002677.1","PF08242.16","OG0007534","P23506"
"Mcav_TRINITY_GG_56726_c147_g1_i1.p1","NP_000363.1","PF06305.15",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i1.p1","NP_002070.1","PF00155.25","OG0005962","Q4AC99"
"Mcav_TRINITY_GG_56726_c162_g1_i1.p1","NP_002071.2","PF00155.25","OG0005962","Q4AC99"
"Mcav_TRINITY_GG_56726_c162_g1_i1.p1","NP_000344.1","PF00155.25","OG0005962","Q4AC99"
"Mcav_TRINITY_GG_56726_c162_g1_i1.p1","NP_000781.2","PF00155.25","OG0005962","Q4AC99"
"Mcav_TRINITY_GG_56726_c162_g1_i1.p2","NP_000344.1","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i1.p2","NP_002071.2","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i1.p2","NP_002070.1","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i1.p2","NP_000781.2","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i2.p1","NP_000344.1","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i2.p1","NP_000781.2","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i2.p1","NP_002070.1","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c162_g1_i2.p1","NP_002071.2","PF00155.25",NA,NA
"Mcav_TRINITY_GG_56726_c171_g1_i1.p1","NP_000684.2","PF00171.26",NA,NA
"Mcav_TRINITY_GG_56726_c171_g1_i1.p1","NP_001026786.3","PF05893.18",NA,NA
"Mcav_TRINITY_GG_56726_c171_g1_i1.p1","NP_001317079.1","PF05893.18",NA,NA
"Mcav_TRINITY_GG_56726_c171_g1_i1.p1","NP_000685.1","PF00171.26",NA,NA
"Mcav_TRINITY_GG_56726_c171_g1_i1.p1","NP_000684.2","PF05893.18",NA,NA
"Mcav_TRINITY_GG_56726_c171_g1_i1.p1","NP_001026786.3","PF00171.26",NA,NA
"Mcav_TRINITY_GG_56726_c171_g1_i1.p1","NP_001317079.1","PF00171.26",NA,NA
"Mcav_TRINITY_GG_56751_c0_g1_i1.p1","NP_001150.3","PF08541.14","OG0010081",NA
"Mcav_TRINITY_GG_56781_c7_g2_i2.p1","NP_001150.3","PF00111.31","OG0004320","P15690"
"Mcav_TRINITY_GG_56805_c6_g1_i10.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_56860_c7_g1_i1.p1","NP_000745.1","PF01596.21",NA,NA
"Mcav_TRINITY_GG_56860_c7_g1_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_56860_c7_g1_i1.p1","NP_000745.1","PF09445.14",NA,NA
"Mcav_TRINITY_GG_56860_c7_g1_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF01134.26",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF05834.16",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000231.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000658.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000659.2","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF07991.16",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF13738.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF01946.21",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF12831.11",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF01134.26",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF05834.16",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF01134.26",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF00890.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF05834.16",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF01494.23",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF03486.18",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF13241.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_000889.3","PF13454.10",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF02737.22",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p1","NP_690863.1","PF00743.23",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p2","NP_000231.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p2","NP_000889.3","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i1.p2","NP_690863.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF01946.21","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF12831.11","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF07991.16","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF01262.25","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF00743.23","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF01262.25","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF02737.22","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF01266.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF13454.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF07992.18","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF01593.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF01494.23","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF00070.31","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF12831.11","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF00070.31","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF05834.16","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000658.1","PF01262.25","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF07992.18","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF13738.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF01266.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF13450.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF13738.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF13450.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF03486.18","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF01134.26","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF01266.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF00890.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF01494.23","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000659.2","PF01262.25","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF13454.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF01262.25","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF01134.26","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF00890.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF01494.23","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF13454.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF01946.21","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF05834.16","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF03486.18","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF00070.31","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF01593.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF01946.21","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF01593.28","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF03486.18","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF01134.26","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF13738.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF07992.18","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF05834.16","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000231.1","PF12831.11","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_690863.1","PF13450.10","OG0012345",NA
"Mcav_TRINITY_GG_56861_c0_g1_i3.p1","NP_000889.3","PF00890.28","OG0012345",NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF01134.26",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF05834.16",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000231.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000658.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF01494.23",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF13454.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000659.2","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF00890.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF01134.26",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF05834.16",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF12831.11",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF03486.18",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF13454.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF02737.22",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF13738.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF04820.18",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_000889.3","PF01946.21",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF01134.26",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF01593.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF05834.16",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_56870_c8_g1_i1.p1","NP_690863.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_56974_c6_g1_i2.p1","NP_000745.1","PF02475.20",NA,NA
"Mcav_TRINITY_GG_57084_c11_g1_i1.p1","NP_000363.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_57084_c11_g1_i1.p1","NP_000541.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_57084_c11_g1_i1.p1","NP_001913.2","PF00264.24",NA,NA
"Mcav_TRINITY_GG_57084_c12_g1_i1.p1","NP_000363.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_57084_c12_g1_i1.p1","NP_000541.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_57084_c12_g1_i1.p1","NP_001913.2","PF00264.24",NA,NA
"Mcav_TRINITY_GG_57183_c34_g1_i1.p2","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57183_c34_g1_i1.p2","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57183_c34_g1_i1.p2","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57325_c22_g1_i3.p2","NP_000745.1","PF13847.10","OG0003811","Q8NE22"
"Mcav_TRINITY_GG_57325_c22_g1_i3.p2","NP_000745.1","PF01135.23","OG0003811","Q8NE22"
"Mcav_TRINITY_GG_57325_c22_g1_i3.p2","NP_002677.1","PF08241.16","OG0003811","Q8NE22"
"Mcav_TRINITY_GG_57325_c22_g1_i3.p2","NP_002677.1","PF08242.16","OG0003811","Q8NE22"
"Mcav_TRINITY_GG_57325_c22_g1_i3.p2","NP_002677.1","PF13489.10","OG0003811","Q8NE22"
"Mcav_TRINITY_GG_57329_c2_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_57329_c2_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_57329_c2_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57329_c2_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_57329_c2_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57329_c2_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_57329_c2_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57387_c13_g1_i1.p1","NP_002141.2","PF00903.29",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57495_c1_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i2.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i2.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i2.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i2.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57496_c1_g1_i2.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57509_c0_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_57509_c1_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57509_c1_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57509_c1_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_57509_c1_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57517_c0_g1_i2.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57517_c0_g1_i2.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_57517_c0_g1_i2.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57517_c0_g1_i2.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57518_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_57518_c0_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_57518_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_57565_c0_g1_i1.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_57565_c0_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_57629_c4_g1_i3.p1","NP_000538.3","PF01462.22",NA,NA
"Mcav_TRINITY_GG_57665_c5_g1_i1.p1","NP_000363.1","PF06305.15",NA,NA
"Mcav_TRINITY_GG_57923_c8_g1_i1.p2","NP_665877.1","PF00043.29",NA,NA
"Mcav_TRINITY_GG_57923_c8_g1_i6.p1","NP_665877.1","PF00043.29",NA,NA
"Mcav_TRINITY_GG_58132_c1_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58132_c1_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58132_c1_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58132_c5_g1_i1.p1","NP_000363.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58132_c5_g1_i1.p1","NP_000541.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58132_c5_g1_i1.p1","NP_001913.2","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58157_c0_g1_i1.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58157_c0_g1_i1.p1","NP_000363.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58157_c0_g1_i1.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58157_c0_g1_i1.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_58157_c0_g1_i1.p1","NP_000541.1","PF00264.24",NA,NA
"Mcav_TRINITY_GG_58157_c0_g1_i1.p1","NP_001913.2","PF00264.24",NA,NA
